0.001545,0.001801,0.008277
0.002002,0.001709,0.007904
0.001882,0.001741,0.008028
0.001498,0.001778,0.008293
0.001452,0.001765,0.008288
0.001884,0.001698,0.008016
0.00153,0.001748,0.008307
0.001468,0.001731,0.008328
0.001289,0.001731,0.008366
0.001996,0.001607,0.007852
0.001258,0.001715,0.008403
0.001974,0.001591,0.007878
0.002077,0.001529,0.007747
7.5E-05,0.001695,0.008593
0.000167,0.001681,0.00861
9.5E-05,0.001658,0.00864
0.000762,0.00165,0.008631
0.001996,0.00145,0.007778
0.000764,0.001623,0.008656
0.001965,0.001459,0.007821
0.001984,0.001417,0.007781
-0.000344,0.001609,0.008826
0.000413,0.001554,0.008862
-0.000857,0.001565,0.008985
6.1E-05,0.001536,0.008946
0.001904,0.001338,0.007808
-0.002037,0.001572,0.009258
0.000717,0.001504,0.008941
7.6E-05,0.001508,0.008977
0.001646,0.001338,0.008054
0.001775,0.001277,0.007885
-0.00055,0.001479,0.009177
-0.00232,0.001488,0.009366
-0.000663,0.001439,0.009258
-0.000386,0.001431,0.009255
-0.000475,0.001422,0.009259
-0.000643,0.001402,0.009285
-8.6E-05,0.001393,0.009283
-5.7E-05,0.001355,0.0093
0.002078,0.001089,0.007494
-0.001934,0.001365,0.009652
0.001662,0.00108,0.007889
0.001754,0.001055,0.007792
-0.002309,0.001282,0.009559
0.001656,0.001057,0.007887
-2E-05,0.001272,0.009544
0.001707,0.001033,0.007824
0.00097,0.001138,0.008581
0.001728,0.00101,0.007792
0.001675,0.00098,0.007827
-0.001583,0.001193,0.009843
-0.001796,0.001169,0.009684
0.00167,0.00093,0.007804
0.001639,0.000929,0.007828
-0.002018,0.001136,0.009539
0.002097,0.000861,0.00734
0.002082,0.000863,0.007401
-0.001592,0.001108,0.009781
0.001599,0.000849,0.007834
-0.002013,0.001004,0.009543
-0.001943,0.000959,0.009541
0.000162,0.000925,0.009329
0.000207,0.000901,0.00924
8E-05,0.000857,0.009329
0.001546,0.000713,0.007825
-0.001807,0.000866,0.009537
0.000112,0.000824,0.009308
-0.0026,0.000806,0.009154
3.6E-05,0.000824,0.009354
-3E-05,0.000784,0.009411
0.002065,0.000596,0.007248
0.001491,0.000618,0.007814
-0.001021,0.000779,0.00988
3E-05,0.000712,0.009289
0.000162,0.000653,0.009126
-0.002192,0.000667,0.009296
-0.002757,0.000639,0.008989
7.3E-05,0.000642,0.009234
-0.002742,0.000592,0.009021
-0.002413,0.000568,0.00913
-4E-06,0.000552,0.009242
0.002014,0.00041,0.00719
-0.001925,0.000532,0.00934
0.001959,0.000403,0.007249
0.000188,0.000492,0.00906
-0.000675,0.000483,0.009889
-0.000279,0.00046,0.009474
0.001977,0.000334,0.007193
-0.001176,0.000448,0.009666
-0.002495,0.000409,0.009076
-0.001039,0.00037,0.009676
0.001983,0.000258,0.007118
0.001949,0.000261,0.007174
0.000115,0.000313,0.009007
0.002017,0.00023,0.007112
-0.000356,0.000314,0.009477
0.000281,0.000275,0.008806
0.001977,0.000208,0.007125
-0.002231,0.000263,0.009125
0.000279,0.000209,0.008809
-0.000677,0.00018,0.009719
-0.002232,0.000156,0.00906
0.001671,9.6E-05,0.007357
