8.9E-05,0.00149,0.010242
-0.000348,0.001472,0.010205
-0.000871,0.001475,0.010553
-0.000726,0.001447,0.010426
-0.000901,0.001434,0.010538
-0.001005,0.001429,0.010721
0.00125,0.001424,0.011537
-0.002387,0.001333,0.01151
-0.002177,0.001306,0.011397
0.00183,0.001355,0.012263
-0.000747,0.001345,0.012965
-0.000863,0.001348,0.012835
-0.004973,0.00094,0.013827
-0.001377,0.000936,0.014063
0.001188,0.000689,0.013359
0.000946,0.000683,0.013365
0.000492,0.000671,0.013437
0.000302,0.000668,0.013494
0.000182,0.000672,0.013494
-0.003839,0.000717,0.014421
0.000585,0.000658,0.013365
-4.2E-05,0.000652,0.013553
-0.000369,0.000666,0.013597
0.001723,0.000637,0.013245
0.001086,0.000636,0.013345
-0.000847,0.000637,0.013678
0.000672,0.000604,0.013399
0.000306,0.000613,0.013479
0.000197,0.000614,0.013499
0.001192,0.000584,0.013317
0.000618,0.000586,0.013424
0.000446,0.000594,0.013416
0.000827,0.000579,0.013388
0.000507,0.000578,0.013435
-0.000413,0.000589,0.013612
5.1E-05,0.000562,0.013527
-0.00036,0.000565,0.013584
-0.000631,0.000562,0.013646
-0.000839,0.000559,0.013668
-0.003268,0.000642,0.015693
-0.003543,0.000573,0.015369
0.000619,0.000439,0.01332
0.000484,0.000341,0.013472
-0.001112,0.000277,0.013695
-0.000926,0.00021,0.013681
0.00059,0.000123,0.013362
-0.001275,5.7E-05,0.013745
0.000302,1.3E-05,0.01342
0.002164,1E-06,0.013062
0.00171,-5.1E-05,0.013146
-0.000841,-7.3E-05,0.013598
0.000759,-0.000153,0.013282
7.7E-05,-0.000159,0.013388
-0.001267,-0.000198,0.01369
0.001119,-0.000307,0.013205
-0.001194,-0.000403,0.013606
0.002211,-0.0004,0.013101
0.000428,-0.000446,0.013309
-0.00127,-0.000514,0.013632
0.000537,-0.000528,0.01328
-0.00121,-0.000551,0.013631
0.00093,-0.000622,0.013192
0.001245,-0.000637,0.013173
0.002157,-0.000677,0.012999
0.000589,-0.000725,0.013267
0.001023,-0.000724,0.013169
0.002171,-0.000766,0.012997
0.00052,-0.000803,0.013241
0.000634,-0.000834,0.013228
-0.000587,-0.000924,0.013436
-0.001196,-0.000935,0.01357
0.001039,-0.000912,0.013146
-0.001253,-0.000934,0.013586
0.00186,-0.001121,0.013002
0.001438,-0.001152,0.013064
0.002187,-0.001154,0.012976
0.001969,-0.001192,0.012962
-0.001181,-0.001306,0.013537
0.002187,-0.001263,0.012951
-0.000605,-0.001331,0.013412
-0.001238,-0.001349,0.013548
-0.000657,-0.001423,0.013402
-0.001042,-0.001423,0.013468
-0.001246,-0.001448,0.013526
-0.001185,-0.001461,0.013511
0.002177,-0.001423,0.01293
-0.005061,-0.002543,0.019928
-0.00511,-0.002731,0.020242
-0.005169,-0.002778,0.020078
0.001654,-0.001919,0.012924
0.00068,-0.00203,0.013093
6.8E-05,-0.002038,0.013203
0.001487,-0.002023,0.012943
0.001386,-0.002019,0.012938
0.000963,-0.002028,0.013036
0.000824,-0.002032,0.01307
0.000308,-0.002046,0.013151
0.001203,-0.002039,0.012978
0.000432,-0.002068,0.013165
9E-06,-0.002078,0.013208
0.000499,-0.002074,0.013123
-0.00012,-0.002095,0.013248
0.000351,-0.00214,0.013139
0.000303,-0.00216,0.013157
0.001209,-0.002151,0.01299
0.001737,-0.002141,0.012882
7E-05,-0.002204,0.01318
0.000512,-0.002208,0.013112
0.000367,-0.002211,0.013126
0.000897,-0.002199,0.013018
0.000758,-0.002204,0.013045
0.000626,-0.00221,0.01307
0.000429,-0.002207,0.013073
0.000196,-0.002218,0.013128
0.001619,-0.002204,0.012901
0.001154,-0.002203,0.012961
0.000687,-0.00223,0.013062
0.001488,-0.002229,0.012912
0.001813,-0.002232,0.012857
0.001664,-0.002232,0.012887
-0.000107,-0.002302,0.013211
6.8E-05,-0.002309,0.013157
0.001333,-0.002292,0.012932
0.000626,-0.002376,0.013068
0.004807,-0.003432,0.018498
0.000447,-0.002444,0.01308
3.3E-05,-0.00246,0.013176
-0.000157,-0.00246,0.013207
0.000533,-0.002452,0.013078
0.000321,-0.002453,0.013114
0.001229,-0.002446,0.012944
0.004794,-0.003518,0.018453
0.001762,-0.002438,0.012854
0.00166,-0.002439,0.012859
0.000487,-0.002488,0.013072
0.000174,-0.002487,0.013133
0.000683,-0.002489,0.013048
-1.3E-05,-0.002549,0.013169
-6.6E-05,-0.002529,0.013154
0.001593,-0.00252,0.012866
0.000683,-0.002563,0.013027
0.000488,-0.002571,0.013063
2.8E-05,-0.002592,0.013152
0.001765,-0.002552,0.012826
0.000224,-0.002604,0.013099
0.000124,-0.002606,0.013115
-4E-05,-0.002626,0.013233
0.000778,-0.002602,0.013035
0.001719,-0.002592,0.012851
0.001618,-0.002587,0.01284
0.000427,-0.002633,0.013057
3.5E-05,-0.002663,0.013132
-0.000153,-0.002674,0.013162
0.001309,-0.002648,0.012923
0.000328,-0.00269,0.0131
0.001157,-0.002667,0.012931
0.00083,-0.002687,0.013015
0.00527,-0.004017,0.018467
0.005259,-0.004064,0.018441
0.005149,-0.004081,0.018479
-0.005405,-0.004431,0.020067
-0.00473,-0.00448,0.020163
-0.003744,-0.00444,0.019901
-0.00639,-0.004594,0.020189
-0.005693,-0.004614,0.020124
-0.006117,-0.004708,0.02021
-0.004814,-0.00468,0.020119
-0.004687,-0.004712,0.020133
-0.004574,-0.004723,0.020038
-0.003432,-0.004768,0.019919
-0.005675,-0.004815,0.020072
-0.003745,-0.004902,0.020272
-0.004677,-0.004953,0.019951
-0.005139,-0.005073,0.020421
-0.004616,-0.005075,0.02012
-0.004107,-0.005199,0.020123
-0.002026,-0.005377,0.019897
-0.003242,-0.005442,0.020079
-0.003596,-0.005453,0.020143
-0.0035,-0.005466,0.02007
-0.004607,-0.005494,0.020136
-0.003014,-0.005498,0.020019
-0.00474,-0.005556,0.020193
-0.004231,-0.005464,0.019862
-0.00472,-0.005591,0.020092
-0.001853,-0.005604,0.019943
-0.002154,-0.005695,0.019954
-0.0046,-0.005723,0.020098
-0.003334,-0.005754,0.020012
-0.001877,-0.005777,0.020015
-0.001377,-0.005796,0.019714
-0.00604,-0.005913,0.020035
-0.00236,-0.005874,0.019897
-0.001848,-0.005909,0.019806
-0.001002,0.001295,0.010689
-0.001116,0.001284,0.010758
0.000702,0.001376,0.011683
-0.000678,0.000579,0.013583
-0.001294,-0.000575,0.013652
-0.006988,-0.001281,0.017067
-0.001186,-0.00112,0.013562
-0.004709,-0.002502,0.020602
0.001103,-0.002229,0.013071
0.001409,-0.002248,0.013034
0.001599,-0.002255,0.013006
0.000833,-0.002462,0.013125
-0.000144,-0.00262,0.013282
0.001022,-0.002557,0.013082
0.000546,-0.002626,0.013158
-0.007674,-0.004267,0.019994
-0.005757,-0.004238,0.019883
-0.003218,-0.004475,0.019983
-0.004808,-0.004538,0.02005
-0.00181,-0.004508,0.019832
-0.001921,-0.004998,0.020142
-0.001685,-0.005345,0.02005
-0.001819,-0.005411,0.020112
-0.001893,-0.005432,0.020114
-0.001621,-0.005548,0.020212
-0.005598,-0.006073,0.020037
-0.005711,-0.006091,0.020021
-0.001818,-0.00606,0.020074
-0.00579,-0.006187,0.020031
