1.5940699630e-03,1.8033177452e-03,8.4090875571e-03
2.0475422238e-03,1.7008483498e-03,8.0232979980e-03
1.9290732231e-03,1.7334120057e-03,8.1507996193e-03
1.5463407855e-03,1.7806974813e-03,8.4245035848e-03
1.5008914445e-03,1.7673918831e-03,8.4198257719e-03
1.9306744179e-03,1.6906596626e-03,8.1369834974e-03
1.5771715223e-03,1.7479995389e-03,8.4364022958e-03
1.5132851418e-03,1.7326334133e-03,8.4601913529e-03
1.3364563437e-03,1.7372504222e-03,8.4999409697e-03
2.0394241190e-03,1.5976685609e-03,7.9684647309e-03
1.3041079241e-03,1.7216005082e-03,8.5372198216e-03
2.0173714239e-03,1.5801328163e-03,7.9928405486e-03
2.1179643351e-03,1.5128949241e-03,7.8588818950e-03
1.0768657311e-04,1.7220879447e-03,8.7553815490e-03
2.0121454935e-04,1.7046918077e-03,8.7686095143e-03
1.2691057285e-04,1.6820350746e-03,8.7997273326e-03
8.0176932660e-04,1.6623114067e-03,8.7738297660e-03
2.0351233895e-03,1.4359992993e-03,7.8892004113e-03
8.0443823989e-04,1.6333747601e-03,8.7970311364e-03
2.0054459317e-03,1.4479830643e-03,7.9322943983e-03
2.0260405303e-03,1.4034379728e-03,7.8984192908e-03
-3.1569952447e-04,1.6387899976e-03,8.9903467871e-03
4.5062474369e-04,1.5702008312e-03,9.0063877249e-03
-8.3585090209e-04,1.6013276092e-03,9.1550061198e-03
9.5818840544e-05,1.5569392014e-03,9.0958633708e-03
1.9424645510e-03,1.3250718094e-03,7.9237269652e-03
-2.0268669940e-03,1.6268571753e-03,9.4394762586e-03
7.5926464757e-04,1.5136137757e-03,9.0743725084e-03
1.1037293435e-04,1.5291033368e-03,9.1259394901e-03
1.6842973933e-03,1.3292923110e-03,8.1700889958e-03
1.8122405790e-03,1.2672566113e-03,7.9970655883e-03
-5.2004789536e-04,1.5075678375e-03,9.3327445763e-03
-2.3128449936e-03,1.5449717988e-03,9.5418602395e-03
-6.3563279942e-04,1.4685813537e-03,9.4135133997e-03
-3.5415702265e-04,1.4563093504e-03,9.4053271214e-03
-4.4511716014e-04,1.4489519333e-03,9.4110810434e-03
-6.1540442272e-04,1.4313538014e-03,9.4379091593e-03
-5.0501132171e-05,1.4136157139e-03,9.4241210555e-03
-2.1966689365e-05,1.3742021094e-03,9.4388689632e-03
2.1107028055e-03,1.0698084099e-03,7.6027544064e-03
-1.9164299812e-03,1.4134236674e-03,9.8148516955e-03
1.6935167861e-03,1.0661242731e-03,7.9916785754e-03
1.7991594551e-03,1.0419580748e-03,7.9311871724e-03
-2.2984525749e-03,1.3337947925e-03,9.7227164895e-03
1.6973072485e-03,1.0464794457e-03,8.0171676076e-03
1.4923617020e-05,1.2838314544e-03,9.6636069010e-03
1.7365651711e-03,1.0192539524e-03,7.9266204600e-03
1.0060639102e-03,1.1389188258e-03,8.7131076656e-03
1.7594673335e-03,9.9484488403e-04,7.9049824457e-03
1.7126330195e-03,9.6654088085e-04,7.9544658874e-03
-1.5596808251e-03,1.2339579405e-03,9.9894097969e-03
-1.7764581351e-03,1.2108881950e-03,9.8351089640e-03
1.6970921828e-03,9.1531475257e-04,7.9058989397e-03
1.6731694951e-03,9.1207741847e-04,7.9512021726e-03
-2.0047947041e-03,1.1821879446e-03,9.6949593835e-03
2.1172959607e-03,8.3712915028e-04,7.4286245909e-03
2.1042111392e-03,8.3863806754e-04,7.4889573312e-03
-1.5701080049e-03,1.1459543923e-03,9.9237731276e-03
1.6296076357e-03,8.3318459003e-04,7.9507055084e-03
-1.9998650389e-03,1.0481511719e-03,9.6940465437e-03
-1.9297441780e-03,9.9795916474e-04,9.6913330415e-03
1.8575929498e-04,9.2691076841e-04,9.3898147125e-03
2.3549267347e-04,9.0765043990e-04,9.3551842566e-03
1.1151595681e-04,8.6801530605e-04,9.4427138947e-03
1.5706164131e-03,6.9622316412e-04,7.9305492377e-03
-1.7927967607e-03,9.0299743256e-04,9.6867577383e-03
1.3965222332e-04,8.3271652602e-04,9.3974911878e-03
-2.6010739090e-03,8.5578643609e-04,9.3124408728e-03
6.5354256080e-05,8.3357927095e-04,9.4670621846e-03
-3.2489752696e-06,7.8984480118e-04,9.5083199117e-03
2.0797000029e-03,5.6862506456e-04,7.3290312064e-03
1.5144081876e-03,6.0070895258e-04,7.9187703385e-03
-9.9485294892e-04,8.0567452944e-04,9.9985587751e-03
4.6427913276e-05,7.2131692184e-04,9.3816367328e-03
1.7838250923e-04,6.5910708590e-04,9.2183309289e-03
-2.1882636041e-03,7.1108531603e-04,9.4658451785e-03
-2.7642201575e-03,6.8885556318e-04,9.1461268990e-03
9.7845799802e-05,6.4862000213e-04,9.3405521048e-03
-2.7492168869e-03,6.4247020523e-04,9.1759680898e-03
-2.4140387532e-03,6.1246345553e-04,9.2793288884e-03
1.8578781107e-05,5.5827459251e-04,9.3335173082e-03
2.0179480005e-03,3.8105900590e-04,7.2548512878e-03
-1.9178413741e-03,5.6859236045e-04,9.4771345869e-03
1.9697948567e-03,3.7615750687e-04,7.3296441354e-03
