1.1901151500e-03,2.2905376018e-03,1.0333801495e-02
8.0797278903e-04,2.2877371509e-03,1.0285922714e-02
2.4749352978e-04,2.2264562632e-03,1.0636294972e-02
5.2498101888e-04,2.2805890196e-03,1.0043541909e-02
2.2087933713e-04,2.1837975159e-03,1.0632154181e-02
7.7736252946e-05,2.1485665596e-03,1.0826500838e-02
1.8808236525e-03,1.8646455182e-03,1.1789409138e-02
-1.3620756003e-03,1.8870312019e-03,1.1656398753e-02
-1.1466670051e-03,1.8846993821e-03,1.1538598159e-02
2.2095122839e-03,1.5974483805e-03,1.2629576730e-02
-2.7966883035e-04,1.5058060833e-03,1.3161519520e-02
-3.4934562360e-04,1.5398416239e-03,1.3027053355e-02
-4.2408212210e-03,1.0278038946e-03,1.4073481092e-02
-1.1111399045e-03,8.9472674007e-04,1.4203555291e-02
1.3133691547e-03,7.3098027943e-04,1.3734567087e-02
1.0908770406e-03,7.2296446583e-04,1.3748211408e-02
6.6951838493e-04,7.2232834407e-04,1.3765813608e-02
4.8450745600e-04,7.1904165608e-04,1.3805422634e-02
3.7627786009e-04,7.2475435188e-04,1.3804504221e-02
-3.3554562870e-03,6.6719325113e-04,1.4570931934e-02
7.6490839118e-04,7.1002519913e-04,1.3751095409e-02
1.6806033914e-04,7.0065395078e-04,1.3823235361e-02
-1.3239769992e-04,7.0734619409e-04,1.3861569779e-02
1.7401976165e-03,5.3004355149e-04,1.4527510649e-02
1.2226703285e-03,6.8372673876e-04,1.3720368535e-02
-5.7155508564e-04,6.8578337681e-04,1.3903635896e-02
8.3854364127e-04,6.6032285373e-04,1.3730627422e-02
4.9279510846e-04,6.6591283001e-04,1.3781432439e-02
3.9315811657e-04,6.6587038203e-04,1.3792043422e-02
1.3269863448e-03,6.4187356575e-04,1.3690727777e-02
7.8513286698e-04,6.4552755858e-04,1.3747756677e-02
6.2795738197e-04,6.5039170695e-04,1.3764943256e-02
9.8054409344e-04,6.3347950112e-04,1.3736469450e-02
6.8156262373e-04,6.3482221788e-04,1.3755545329e-02
-1.7523626263e-04,6.3401271586e-04,1.3861569946e-02
2.5718804192e-04,6.2316582200e-04,1.3800013912e-02
-1.2341197276e-04,6.2581279611e-04,1.3845447416e-02
-3.7072381120e-04,6.1991238912e-04,1.3860162694e-02
-5.6247419495e-04,6.1579047318e-04,1.3890538708e-02
-3.1654006130e-03,2.9794213083e-04,1.5826418957e-02
-3.3292517000e-03,3.1701505297e-04,1.5520206464e-02
8.0528186334e-04,5.2327060507e-04,1.3679882802e-02
6.5817725264e-04,4.1901769071e-04,1.3753452115e-02
-8.0606940086e-04,3.6895902230e-04,1.3887272472e-02
